marker,chrom,pos
wd3002071,3,25674060
id3011073,3,25721438
id3011074,3,25757843
id3011075,3,25847028
ud3001440,3,25851962
wd3002095,3,25882036
id3011078,3,25959614
id3011085,3,25965177
id3011093,3,25988601
id3011095,3,25991423
id3011102,3,26018808
wd3002135,3,26166009
id3011115,3,26204701
ud3001475,3,26308678
id3011124,3,26376731
id3011125,3,26377593
id3011129,3,26390630
ud3001483,3,26395678
id3011141,3,26418312
id3011151,3,26428289
id3011155,3,26431081
id3011163,3,26434002
id3011179,3,26454073
id3011180,3,26454310
id3011200,3,26542636
id3011211,3,26547955
id3011212,3,26548515
ud3001494,3,26569619
ud3001495,3,26612931
id3011215,3,26613968
id3011217,3,26619852
id3011218,3,26620650
id3011219,3,26621037
ud3001497,3,26671531
ud3001504,3,26698020
id3011226,3,26698782
id3011229,3,26699168
id3011233,3,26699993
id3011239,3,26705224
id3011244,3,26778561
id3011245,3,26778643
id3011249,3,26783610
id3011257,3,26825551
id3011259,3,26827223
id3011260,3,26830010
id3011263,3,26831998
id3011279,3,26853326
id3011283,3,26853558
id3011291,3,26856808
id3011296,3,26858195
id3011297,3,26858520
id3011299,3,26870901
id3011300,3,26871012
id3011301,3,26871204
id3011312,3,26876228
id3011313,3,26876417
id3011335,3,26946603
id3011341,3,26951093
id3011351,3,26964732
id3011354,3,26965298
id3011358,3,26967947
id3011367,3,26997330
id3011369,3,27042583
id3011370,3,27042824
id3011373,3,27043412
id3011375,3,27044188
id3011380,3,27045957
id3011383,3,27047745
id3011387,3,27049654
id3011389,3,27051120
id3011394,3,27083714
id3011400,3,27088843
id3011401,3,27090173
id3011402,3,27090698
id3011406,3,27094275
ud3001518,3,27119734
id3011414,3,27121424
ud3001520,3,27125101
ud3001525,3,27148137
id3011419,3,27149230
id3011421,3,27149652
id3011423,3,27150056
id3011429,3,27152742
id3011438,3,27165381
id3011439,3,27200428
id3011443,3,27205119
id3011448,3,27233530
id3011459,3,27244601
id3011477,3,27252615
id3011478,3,27252659
id3011485,3,27274022
id3011493,3,27278957
id3011500,3,27292413
id3011502,3,27294316
id3011506,3,27304002
id3011516,3,27307101
id3011527,3,27310937
id3011531,3,27340047
id3011553,3,27359528
id3011582,3,27382750
id3011584,3,27400623
id3011585,3,27401082
id3011599,3,27409856
id3011605,3,27413252
id3011610,3,27414914
id3011618,3,27434116
id3011633,3,27441913
id3011637,3,27442404
id3011640,3,27442792
id3011659,3,27446834
id3011683,3,27454169
id3011685,3,27454435
id3011687,3,27454533
id3011697,3,27456441
id3011699,3,27456908
id3011706,3,27458141
id3011707,3,27458307
id3011726,3,27463661
id3011742,3,27468585
id3011747,3,27470306
id3011756,3,27472193
id3011768,3,27473341
id3011771,3,27473630
id3011792,3,27476568
id3011796,3,27477220
id3011797,3,27487650
id3011798,3,27487872
id3011800,3,27488417
id3011803,3,27488811
id3011804,3,27489105
id3011805,3,27489392
id3011806,3,27489503
id3011809,3,27490125
dd3000020,3,27490375
id3011813,3,27490913
id3011814,3,27491126
id3011815,3,27491251
dd3000028,3,27491284
dd3000029,3,27491404
dd3000030,3,27491435
id3011817,3,27491949
id3011818,3,27492071
id3011820,3,27492685
id3011821,3,27492996
id3011823,3,27493166
id3011825,3,27493862
id3011826,3,27494297
id3011827,3,27494469
id3011831,3,27494871
id3011832,3,27494901
id3011835,3,27495316
id3011836,3,27496395
id3011837,3,27496672
id3011841,3,27497286
dd3000060,3,27497467
dd3000065,3,27500164
id3011844,3,27501372
id3011845,3,27501950
id3011848,3,27502322
dd3000077,3,27502603
dd3000085,3,27503554
id3011850,3,27503681
dd3000087,3,27503891
dd3000089,3,27505926
id3011851,3,27506767
id3011854,3,27507664
id3011855,3,27507915
dd3000096,3,27508220
id3011857,3,27508293
id3011858,3,27508534
id3011861,3,27509864
id3011862,3,27509929
id3011863,3,27510378
id3011864,3,27510750
id3011865,3,27510896
id3011867,3,27511311
id3011868,3,27511410
dd3000111,3,27512743
id3011869,3,27512861
id3011870,3,27512879
id3011871,3,27512998
dd3000115,3,27513398
id3011872,3,27513918
id3011877,3,27514605
dd3000129,3,27516277
dd3000132,3,27529769
id3011882,3,27533748
id3011883,3,27534117
id3011884,3,27534418
id3011886,3,27535153
id3011889,3,27535354
id3011890,3,27535388
id3011894,3,27535669
id3011895,3,27536026
id3011896,3,27536141
id3011897,3,27536380
id3011898,3,27536873
dd3000161,3,27537892
id3011903,3,27540220
id3011904,3,27540411
id3011905,3,27540585
id3011906,3,27541181
id3011907,3,27541293
id3011909,3,27542001
id3011910,3,27542213
dd3000176,3,27543791
id3011911,3,27544719
id3011917,3,27545637
id3011920,3,27545818
id3011921,3,27546174
id3011922,3,27546214
id3011924,3,27546792
id3011925,3,27546964
id3011926,3,27547037
dd3000194,3,27547621
dd3000196,3,27552687
dd3000198,3,27553432
dd3000202,3,27554102
dd3000203,3,27554502
dd3000205,3,27555279
dd3000206,3,27555385
dd3000208,3,27555637
dd3000209,3,27555684
dd3000210,3,27555933
dd3000211,3,27556134
id3011927,3,27556953
dd3000213,3,27557520
dd3000215,3,27557978
id3011928,3,27558070
id3011929,3,27558117
id3011930,3,27564492
dd3000221,3,27566037
id3011933,3,27568858
id3011934,3,27570300
id3011935,3,27570387
id3011936,3,27570527
id3011937,3,27570751
id3011938,3,27570788
id3011941,3,27570906
dd3000236,3,27570938
id3011944,3,27571298
id3011946,3,27571806
id3011947,3,27572138
id3011950,3,27573493
id3011953,3,27574480
id3011954,3,27575221
id3011955,3,27587029
id3011957,3,27587613
dd3000262,3,27588122
dd3000266,3,27600639
id3011960,3,27600863
id3011961,3,27600946
id3011962,3,27606606
id3011963,3,27606731
id3011965,3,27607191
id3011967,3,27607478
dd3000278,3,27608296
id3011970,3,27608370
id3011971,3,27608631
id3011972,3,27608937
dd3000282,3,27609414
dd3000285,3,27609999
id3011973,3,27614337
dd3000293,3,27614357
id3011975,3,27619406
id3011976,3,27619664
dd3000313,3,27620024
id3011980,3,27621432
dd3000316,3,27621897
dd3000320,3,27624449
id3011984,3,27624561
id3011986,3,27624773
dd3000326,3,27625282
dd3000327,3,27625337
dd3000329,3,27626732
id3011991,3,27627113
id3011992,3,27627148
id3011995,3,27627453
id3011997,3,27627620
id3011998,3,27627714
id3012005,3,27628703
id3012009,3,27629097
dd3000355,3,27629498
id3012012,3,27629581
id3012013,3,27629697
id3012016,3,27630046
id3012017,3,27630098
id3012025,3,27630984
id3012026,3,27631065
id3012028,3,27631234
id3012031,3,27631486
dd3000378,3,27631756
dd3000379,3,27631864
id3012032,3,27632207
id3012034,3,27632605
id3012035,3,27632958
dd3000384,3,27633064
dd3000385,3,27633082
id3012036,3,27633146
id3012037,3,27633347
id3012040,3,27633987
id3012042,3,27634216
dd3000394,3,27634289
id3012044,3,27634729
dd3000397,3,27635184
id3012049,3,27635755
id3012052,3,27636104
id3012054,3,27636236
id3012055,3,27636376
id3012056,3,27636566
id3012058,3,27636776
id3012062,3,27636945
id3012063,3,27637024
id3012065,3,27637420
id3012066,3,27637698
id3012068,3,27638566
dd3000422,3,27638998
dd3000423,3,27639188
id3012071,3,27640942
id3012073,3,27641263
id3012074,3,27641326
id3012075,3,27641346
id3012077,3,27641672
dd3000434,3,27641845
id3012080,3,27642418
id3012081,3,27643537
id3012084,3,27643870
id3012085,3,27643889
id3012086,3,27643934
id3012091,3,27645122
id3012092,3,27646105
id3012093,3,27646182
id3012094,3,27646328
id3012095,3,27646885
id3012096,3,27647108
id3012097,3,27648063
id3012098,3,27648197
id3012099,3,27648441
id3012101,3,27648802
id3012102,3,27648836
id3012103,3,27649219
id3012105,3,27649933
dd3000469,3,27650118
id3012106,3,27650746
id3012107,3,27650833
id3012115,3,27653526
id3012116,3,27653586
dd3000492,3,27654128
id3012118,3,27654880
dd3000496,3,27656559
dd3000497,3,27656606
dd3000502,3,27657225
dd3000503,3,27657241
dd3000504,3,27657408
dd3000505,3,27657435
dd3000512,3,27658570
dd3000514,3,27659077
dd3000515,3,27659128
id3012120,3,27659355
dd3000518,3,27659432
dd3000519,3,27659450
dd3000520,3,27659543
dd3000521,3,27659594
dd3000522,3,27659826
dd3000523,3,27659926
dd3000524,3,27659945
dd3000525,3,27659989
dd3000529,3,27660333
dd3000530,3,27661926
dd3000534,3,27662938
dd3000535,3,27663360
dd3000536,3,27664613
dd3000538,3,27665162
id3012121,3,27665191
id3012122,3,27665798
id3012123,3,27665949
id3012124,3,27666451
id3012125,3,27666948
id3012126,3,27667073
id3012128,3,27667162
id3012130,3,27667237
id3012133,3,27667771
id3012136,3,27668000
id3012137,3,27668203
id3012140,3,27669148
dd3000564,3,27669174
id3012141,3,27669210
id3012143,3,27669365
dd3000570,3,27669512
id3012145,3,27669625
id3012151,3,27670734
id3012152,3,27670759
id3012153,3,27670799
dd3000580,3,27670835
id3012156,3,27671341
id3012157,3,27672265
id3012159,3,27672674
dd3000591,3,27673198
id3012160,3,27673577
id3012161,3,27673971
dd3000599,3,27677921
id3012164,3,27677949
id3012166,3,27681567
id3012167,3,27682679
dd3000609,3,27682716
id3012168,3,27682815
dd3000612,3,27682916
id3012170,3,27683036
id3012174,3,27683369
id3012177,3,27683702
id3012178,3,27683789
id3012179,3,27683895
dd3000624,3,27683953
dd3000626,3,27684161
dd3000627,3,27684308
id3012181,3,27684332
id3012182,3,27684556
id3012183,3,27684915
id3012185,3,27685227
id3012186,3,27685294
dd3000636,3,27685584
id3012189,3,27685923
id3012190,3,27687038
id3012191,3,27687509
id3012192,3,27687543
dd3000642,3,27687897
id3012194,3,27689458
dd3000645,3,27689662
id3012197,3,27690501
id3012198,3,27690567
id3012199,3,27690642
id3012201,3,27691004
id3012202,3,27691056
id3012203,3,27691113
id3012205,3,27691331
dd3000659,3,27691566
id3012208,3,27694221
id3012211,3,27694380
id3012212,3,27694556
dd3000671,3,27694654
id3012213,3,27696655
dd3000680,3,27697801
id3012219,3,27697824
id3012222,3,27698703
id3012223,3,27698909
id3012224,3,27699196
id3012225,3,27699276
id3012226,3,27699444
id3012227,3,27699492
id3012229,3,27699595
id3012230,3,27699615
id3012234,3,27700339
id3012235,3,27700470
id3012240,3,27701902
id3012241,3,27702379
id3012242,3,27702495
id3012243,3,27702938
id3012247,3,27704280
id3012248,3,27704827
id3012249,3,27704846
id3012250,3,27704870
id3012251,3,27705000
dd3000719,3,27705201
dd3000720,3,27705219
id3012253,3,27705404
id3012255,3,27716164
id3012257,3,27716567
id3012259,3,27716647
id3012260,3,27716673
id3012261,3,27716741
id3012262,3,27716887
id3012265,3,27717304
id3012266,3,27717751
id3012267,3,27717818
id3012268,3,27718402
id3012269,3,27718686
dd3000743,3,27719693
id3012273,3,27719898
id3012275,3,27724922
id3012277,3,27725090
dd3000759,3,27750455
dd3000761,3,27750741
dd3000763,3,27751312
dd3000767,3,27752858
id3012280,3,27753767
dd3000770,3,27753936
dd3000772,3,27754142
dd3000773,3,27754742
dd3000777,3,27756615
dd3000779,3,27756937
id3012281,3,27757218
dd3000782,3,27759393
id3012286,3,27759827
id3012287,3,27759880
dd3000792,3,27760046
id3012292,3,27760159
dd3000797,3,27760278
id3012295,3,27760929
id3012296,3,27760967
id3012301,3,27761154
id3012305,3,27761230
id3012315,3,27761533
id3012319,3,27761960
id3012321,3,27762402
id3012322,3,27762502
id3012327,3,27763862
id3012338,3,27765027
id3012351,3,27766367
id3012352,3,27766389
dd3000871,3,27766417
id3012354,3,27766457
dd3000873,3,27766476
id3012355,3,27766497
id3012356,3,27766608
id3012358,3,27766672
dd3000881,3,27766972
id3012360,3,27767151
id3012361,3,27767302
id3012364,3,27768043
id3012365,3,27768061
id3012367,3,27768264
id3012368,3,27768391
id3012372,3,27769553
id3012376,3,27770000
dd3000913,3,27771940
id3012383,3,27771966
id3012384,3,27772029
id3012386,3,27773167
id3012390,3,27773813
id3012391,3,27774144
dd3000923,3,27774236
id3012392,3,27776936
id3012394,3,27777740
dd3000929,3,27777766
id3012395,3,27778013
id3012396,3,27779080
id3012398,3,27782072
id3012399,3,27782139
dd3000942,3,27782181
dd3000943,3,27782292
dd3000945,3,27782699
id3012401,3,27800600
dd3000953,3,27800934
id3012402,3,27802624
id3012405,3,27803778
id3012406,3,27804467
dd3000963,3,27804498
id3012407,3,27804578
id3012410,3,27804760
id3012411,3,27804870
id3012412,3,27805053
id3012413,3,27805172
id3012416,3,27805622
id3012417,3,27806723
dd3000976,3,27806758
dd3000980,3,27808035
id3012422,3,27808344
id3012423,3,27808644
id3012424,3,27808887
id3012425,3,27809575
id3012426,3,27809720
id3012428,3,27810491
dd3000994,3,27810574
id3012430,3,27810992
id3012431,3,27811059
dd3001001,3,27811465
dd3001002,3,27811548
id3012436,3,27811617
id3012437,3,27811640
dd3001005,3,27811702
dd3001007,3,27812192
id3012439,3,27812478
id3012440,3,27812666
id3012441,3,27812834
id3012442,3,27813030
id3012443,3,27813924
id3012450,3,27817335
id3012452,3,27817575
id3012453,3,27817845
id3012454,3,27818074
id3012455,3,27818196
dd3001036,3,27819885
id3012461,3,27820618
id3012462,3,27820661
id3012463,3,27821426
id3012464,3,27821999
id3012465,3,27822015
dd3001047,3,27834351
dd3001053,3,27834892
dd3001055,3,27835053
dd3001056,3,27835088
dd3001057,3,27835393
dd3001058,3,27835664
dd3001059,3,27835716
dd3001060,3,27836242
dd3001061,3,27836287
dd3001062,3,27836314
dd3001064,3,27838018
dd3001065,3,27838398
dd3001066,3,27838439
dd3001067,3,27838482
dd3001072,3,27838909
id3012468,3,27847174
id3012471,3,27848707
id3012472,3,27849207
id3012473,3,27849621
id3012474,3,27849928
id3012475,3,27850524
id3012476,3,27851153
id3012477,3,27851465
id3012478,3,27851568
id3012479,3,27851877
id3012480,3,27852400
id3012481,3,27852527
id3012482,3,27852669
id3012483,3,27852862
id3012484,3,27853129
id3012485,3,27853168
id3012486,3,27854037
dd3001095,3,27854085
id3012487,3,27854582
id3012488,3,27854599
id3012489,3,27854788
id3012490,3,27855088
id3012491,3,27855631
id3012492,3,27856440
id3012493,3,27857062
id3012499,3,27859298
dd3001111,3,27859943
id3012500,3,27860447
id3012502,3,27861132
id3012503,3,27861404
id3012505,3,27862025
id3012506,3,27862505
id3012507,3,27863066
id3012508,3,27863226
id3012509,3,27863404
id3012510,3,27863495
id3012511,3,27863622
id3012512,3,27863934
dd3001127,3,27864624
id3012514,3,27865075
id3012516,3,27865690
id3012517,3,27866619
id3012518,3,27866653
id3012519,3,27867290
dd3001143,3,27868266
id3012521,3,27868736
id3012523,3,27868882
id3012526,3,27869060
id3012528,3,27869435
dd3001155,3,27869761
id3012529,3,27869783
id3012530,3,27869839
id3012533,3,27870182
id3012534,3,27870393
id3012535,3,27870421
dd3001166,3,27870555
id3012539,3,27870699
id3012541,3,27871790
dd3001179,3,27871998
id3012542,3,27872651
id3012543,3,27872693
dd3001182,3,27873180
id3012544,3,27873354
dd3001184,3,27873443
id3012545,3,27873540
id3012546,3,27873755
id3012547,3,27873911
dd3001188,3,27873937
id3012548,3,27874599
id3012549,3,27875056
dd3001191,3,27878726
dd3001192,3,27878842
id3012550,3,27879004
id3012551,3,27881223
dd3001202,3,27881456
dd3001203,3,27883381
dd3001204,3,27884131
id3012552,3,27884470
dd3001206,3,27884523
id3012553,3,27884780
id3012554,3,27884913
dd3001211,3,27885318
id3012557,3,27885478
id3012559,3,27886058
id3012560,3,27886115
id3012561,3,27886159
id3012562,3,27886236
id3012563,3,27886371
id3012564,3,27887144
id3012565,3,27887198
id3012566,3,27887263
id3012567,3,27887413
id3012568,3,27888069
id3012569,3,27888491
id3012576,3,27889028
id3012584,3,27889450
id3012591,3,27889865
dd3001268,3,27904030
id3012596,3,27905306
id3012598,3,27905341
id3012600,3,27905406
id3012601,3,27905510
id3012602,3,27905561
dd3001277,3,27905594
dd3001283,3,27909691
id3012606,3,27909790
id3012607,3,27910183
dd3001291,3,27910521
dd3001292,3,27910547
id3012609,3,27910666
id3012610,3,27910682
id3012611,3,27910742
dd3001297,3,27911001
dd3001298,3,27911665
id3012613,3,27912001
id3012615,3,27912354
dd3001304,3,27912794
dd3001305,3,27912897
id3012617,3,27912945
id3012619,3,27913667
id3012620,3,27913753
id3012621,3,27913851
dd3001312,3,27913995
id3012622,3,27914316
dd3001314,3,27914432
dd3001319,3,27914585
dd3001322,3,27915293
dd3001323,3,27915361
id3012628,3,27915591
id3012629,3,27915684
id3012630,3,27915762
id3012631,3,27915859
dd3001328,3,27915885
id3012633,3,27916140
dd3001332,3,27916172
id3012637,3,27936129
id3012639,3,27937082
id3012641,3,27937735
id3012643,3,27938762
id3012647,3,27940075
id3012648,3,27940298
id3012653,3,27940669
id3012654,3,27940704
id3012661,3,27941389
dd3001380,3,27941934
id3012663,3,27947010
id3012664,3,27947072
id3012669,3,27949821
id3012670,3,27950046
id3012671,3,27950178
dd3001397,3,27950498
id3012674,3,27951482
id3012678,3,27968243
id3012679,3,27968265
id3012683,3,27977528
dd3001420,3,27977652
id3012684,3,27977813
dd3001424,3,27978279
id3012686,3,27978586
id3012687,3,27978655
id3012688,3,27978687
dd3001433,3,27978985
id3012693,3,27979566
id3012694,3,27979616
id3012695,3,27979667
id3012696,3,27980160
id3012750,3,27999976
id3012774,3,28010701
id3012778,3,28010890
id3012779,3,28010923
id3012793,3,28013859
id3012801,3,28016419
id3012803,3,28017090
id3012807,3,28017684
id3012811,3,28018329
id3012816,3,28020981
id3012826,3,28022128
id3012850,3,28028330
id3012865,3,28032284
id3012896,3,28059806
id3012897,3,28059917
id3012912,3,28065707
id3012913,3,28065724
id3012944,3,28085087
